"agency_cd.x","site_no.x","Date","X_00060_00003.x","X_00060_00003_cd.x","agency_cd.y","site_no.y","X_00060_00003.y","X_00060_00003_cd.y"
"USGS","02086849",2017-12-10,30.9,"A","USGS","0208675010",2.72,"A"
"USGS","02086849",2017-12-11,16.7,"A","USGS","0208675010",0.94,"A"
"USGS","02086849",2017-12-12,15.5,"A","USGS","0208675010",0.69,"A"
"USGS","02086849",2017-12-13,13.4,"A","USGS","0208675010",0.66,"A"
"USGS","02086849",2017-12-14,12.6,"A","USGS","0208675010",0.41,"A"
"USGS","02086849",2017-12-15,13.6,"A","USGS","0208675010",0.53,"A"
"USGS","02086849",2017-12-16,13.5,"A","USGS","0208675010",0.39,"A"
"USGS","02086849",2017-12-17,13.2,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2017-12-18,12.2,"A","USGS","0208675010",0.3,"A"
"USGS","02086849",2017-12-19,12.7,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2017-12-20,19.9,"A","USGS","0208675010",1.52,"A"
"USGS","02086849",2017-12-21,20.5,"A","USGS","0208675010",1.32,"A"
"USGS","02086849",2017-12-22,14.4,"A","USGS","0208675010",0.52,"A"
"USGS","02086849",2017-12-23,13.8,"A","USGS","0208675010",0.37,"A"
"USGS","02086849",2017-12-24,12.4,"A","USGS","0208675010",0.34,"A"
"USGS","02086849",2017-12-25,11.5,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2017-12-26,11.7,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2017-12-27,12.1,"A","USGS","0208675010",0.26,"A"
"USGS","02086849",2017-12-28,11.9,"A","USGS","0208675010",0.22,"A"
"USGS","02086849",2017-12-29,11.2,"A","USGS","0208675010",0.2,"A"
"USGS","02086849",2017-12-30,11.7,"A","USGS","0208675010",0.2,"A"
"USGS","02086849",2017-12-31,11.8,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2018-01-01,12,"A","USGS","0208675010",0.42,"A"
"USGS","02086849",2018-01-02,13,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2018-01-03,12.4,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2018-01-04,14,"A","USGS","0208675010",0.26,"A"
"USGS","02086849",2018-01-05,12.1,"A","USGS","0208675010",0.26,"A"
"USGS","02086849",2018-01-06,14,"A","USGS","0208675010",0.29,"A"
"USGS","02086849",2018-01-07,13.9,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2018-01-08,12.9,"A","USGS","0208675010",0.45,"A"
"USGS","02086849",2018-01-09,13.1,"A","USGS","0208675010",0.39,"A"
"USGS","02086849",2018-01-10,14.5,"A","USGS","0208675010",0.29,"A"
"USGS","02086849",2018-01-11,14.4,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2018-01-12,41.8,"A","USGS","0208675010",14.1,"A"
"USGS","02086849",2018-01-13,62.8,"A","USGS","0208675010",6.33,"A"
"USGS","02086849",2018-01-14,17.3,"A","USGS","0208675010",1.1,"A"
"USGS","02086849",2018-01-15,16.5,"A","USGS","0208675010",0.76,"A"
"USGS","02086849",2018-01-16,13.9,"A","USGS","0208675010",0.57,"A"
"USGS","02086849",2018-01-17,16.3,"A","USGS","0208675010",0.67,"A"
"USGS","02086849",2018-01-18,26.6,"A","USGS","0208675010",3.16,"A"
"USGS","02086849",2018-01-19,29.5,"A","USGS","0208675010",3.66,"A"
"USGS","02086849",2018-01-20,32.7,"A","USGS","0208675010",4.14,"A"
"USGS","02086849",2018-01-21,34.2,"A","USGS","0208675010",4.05,"A"
"USGS","02086849",2018-01-22,27.8,"A","USGS","0208675010",2.69,"A"
"USGS","02086849",2018-01-23,125,"A","USGS","0208675010",80.4,"A"
"USGS","02086849",2018-01-24,29.6,"A","USGS","0208675010",3.74,"A"
"USGS","02086849",2018-01-25,20.9,"A","USGS","0208675010",1.37,"A"
"USGS","02086849",2018-01-26,19.6,"A","USGS","0208675010",0.93,"A"
"USGS","02086849",2018-01-27,18.5,"A","USGS","0208675010",0.7,"A"
"USGS","02086849",2018-01-28,71.9,"A","USGS","0208675010",37.2,"A"
"USGS","02086849",2018-01-29,237,"A","USGS","0208675010",75,"A"
"USGS","02086849",2018-01-30,56.5,"A","USGS","0208675010",6.5,"A"
"USGS","02086849",2018-01-31,28.7,"A","USGS","0208675010",2.34,"A"
"USGS","02086849",2018-02-01,22.7,"A","USGS","0208675010",1.36,"A"
"USGS","02086849",2018-02-02,34.1,"A","USGS","0208675010",4.43,"A"
"USGS","02086849",2018-02-03,19.4,"A","USGS","0208675010",1.33,"A"
"USGS","02086849",2018-02-04,110,"A","USGS","0208675010",24.6,"A"
"USGS","02086849",2018-02-05,61,"A","USGS","0208675010",7.25,"A"
"USGS","02086849",2018-02-06,27.3,"A","USGS","0208675010",2.25,"A"
"USGS","02086849",2018-02-07,30.7,"A","USGS","0208675010",3.98,"A"
"USGS","02086849",2018-02-08,34,"A","USGS","0208675010",3.39,"A"
"USGS","02086849",2018-02-09,21.4,"A","USGS","0208675010",1.48,"A"
"USGS","02086849",2018-02-10,32.4,"A","USGS","0208675010",5.42,"A"
"USGS","02086849",2018-02-11,32.4,"A","USGS","0208675010",3.73,"A"
"USGS","02086849",2018-02-12,30,"A","USGS","0208675010",2.6,"A"
"USGS","02086849",2018-02-13,23.1,"A","USGS","0208675010",1.76,"A"
"USGS","02086849",2018-02-14,20.8,"A","USGS","0208675010",1.15,"A"
"USGS","02086849",2018-02-15,18.2,"A","USGS","0208675010",0.91,"A"
"USGS","02086849",2018-02-16,17.1,"A","USGS","0208675010",0.82,"A"
"USGS","02086849",2018-02-17,16.7,"A","USGS","0208675010",0.76,"A"
"USGS","02086849",2018-02-18,16.5,"A","USGS","0208675010",0.98,"A"
"USGS","02086849",2018-02-19,32.9,"A","USGS","0208675010",3.86,"A"
"USGS","02086849",2018-02-20,20.9,"A","USGS","0208675010",1.5,"A"
"USGS","02086849",2018-02-21,18.3,"A","USGS","0208675010",0.91,"A"
"USGS","02086849",2018-02-22,18.4,"A","USGS","0208675010",0.76,"A"
"USGS","02086849",2018-02-23,17.1,"A","USGS","0208675010",0.73,"A"
"USGS","02086849",2018-02-24,16,"A","USGS","0208675010",0.61,"A"
"USGS","02086849",2018-02-25,15.5,"A","USGS","0208675010",0.58,"A"
"USGS","02086849",2018-02-26,15.9,"A","USGS","0208675010",1.12,"A"
"USGS","02086849",2018-02-27,19.3,"A","USGS","0208675010",1.3,"A"
"USGS","02086849",2018-02-28,15.6,"A","USGS","0208675010",0.65,"A"
"USGS","02086849",2018-03-01,67.1,"A","USGS","0208675010",11,"A"
"USGS","02086849",2018-03-02,44.9,"A","USGS","0208675010",4.72,"A"
"USGS","02086849",2018-03-03,21.9,"A","USGS","0208675010",1.42,"A"
"USGS","02086849",2018-03-04,17.3,"A","USGS","0208675010",0.86,"A"
"USGS","02086849",2018-03-05,15,"A","USGS","0208675010",0.65,"A"
"USGS","02086849",2018-03-06,32,"A","USGS","0208675010",6.27,"A"
"USGS","02086849",2018-03-07,53.9,"A","USGS","0208675010",7.35,"A"
"USGS","02086849",2018-03-08,23.1,"A","USGS","0208675010",1.86,"A"
"USGS","02086849",2018-03-09,19.4,"A","USGS","0208675010",1.14,"A"
"USGS","02086849",2018-03-10,17.9,"A","USGS","0208675010",0.9,"A"
"USGS","02086849",2018-03-11,20.1,"A","USGS","0208675010",2.16,"A"
"USGS","02086849",2018-03-12,119,"A","USGS","0208675010",27.7,"A"
"USGS","02086849",2018-03-13,70.3,"A","USGS","0208675010",7.42,"A"
"USGS","02086849",2018-03-14,31.4,"A","USGS","0208675010",2.98,"A"
"USGS","02086849",2018-03-15,23,"A","USGS","0208675010",1.66,"A"
"USGS","02086849",2018-03-16,19.2,"A","USGS","0208675010",1.05,"A"
"USGS","02086849",2018-03-17,17.1,"A","USGS","0208675010",0.87,"A"
"USGS","02086849",2018-03-18,20.2,"A","USGS","0208675010",1.43,"A"
"USGS","02086849",2018-03-19,16.2,"A","USGS","0208675010",0.73,"A"
"USGS","02086849",2018-03-20,117,"A","USGS","0208675010",25.4,"A"
"USGS","02086849",2018-03-21,112,"A","USGS","0208675010",17,"A"
"USGS","02086849",2018-03-22,44.6,"A","USGS","0208675010",3.82,"A"
"USGS","02086849",2018-03-23,31.7,"A","USGS","0208675010",2.23,"A"
"USGS","02086849",2018-03-24,41.8,"A","USGS","0208675010",13.5,"A"
"USGS","02086849",2018-03-25,302,"A","USGS","0208675010",51.3,"A"
"USGS","02086849",2018-03-26,58.5,"A","USGS","0208675010",5.8,"A"
"USGS","02086849",2018-03-27,41.2,"A","USGS","0208675010",3.11,"A"
"USGS","02086849",2018-03-28,35.3,"A","USGS","0208675010",2.31,"A"
"USGS","02086849",2018-03-29,31.3,"A","USGS","0208675010",1.97,"A"
"USGS","02086849",2018-03-30,27.6,"A","USGS","0208675010",1.25,"A"
"USGS","02086849",2018-03-31,24.9,"A","USGS","0208675010",1.21,"A"
"USGS","02086849",2018-04-01,23.3,"A","USGS","0208675010",1,"A"
"USGS","02086849",2018-04-02,22.1,"A","USGS","0208675010",0.98,"A"
"USGS","02086849",2018-04-03,22.6,"A","USGS","0208675010",1.02,"A"
"USGS","02086849",2018-04-04,23.7,"A","USGS","0208675010",0.99,"A"
"USGS","02086849",2018-04-05,22,"A","USGS","0208675010",0.93,"A"
"USGS","02086849",2018-04-06,22.2,"A","USGS","0208675010",0.86,"A"
"USGS","02086849",2018-04-07,116,"A","USGS","0208675010",24.2,"A"
"USGS","02086849",2018-04-08,81,"A","USGS","0208675010",7.24,"A"
"USGS","02086849",2018-04-09,38,"A","USGS","0208675010",2.84,"A"
"USGS","02086849",2018-04-10,30.4,"A","USGS","0208675010",1.48,"A"
"USGS","02086849",2018-04-11,26.4,"A","USGS","0208675010",1.15,"A"
"USGS","02086849",2018-04-12,23.4,"A","USGS","0208675010",1.06,"A"
"USGS","02086849",2018-04-13,24.5,"A","USGS","0208675010",1.02,"A"
"USGS","02086849",2018-04-14,23.8,"A","USGS","0208675010",0.8,"A"
"USGS","02086849",2018-04-15,345,"A","USGS","0208675010",156,"A e"
"USGS","02086849",2018-04-16,750,"A","USGS","0208675010",75.6,"A"
"USGS","02086849",2018-04-17,95.4,"A","USGS","0208675010",5.91,"A"
"USGS","02086849",2018-04-18,59.6,"A","USGS","0208675010",3.46,"A"
"USGS","02086849",2018-04-19,38.6,"A","USGS","0208675010",2.23,"A"
"USGS","02086849",2018-04-20,26.4,"A","USGS","0208675010",1.33,"A"
"USGS","02086849",2018-04-21,25,"A","USGS","0208675010",1.06,"A"
"USGS","02086849",2018-04-22,24.5,"A","USGS","0208675010",0.93,"A"
"USGS","02086849",2018-04-23,22.9,"A","USGS","0208675010",0.86,"A"
"USGS","02086849",2018-04-24,154,"A","USGS","0208675010",29.4,"A"
"USGS","02086849",2018-04-25,55.4,"A","USGS","0208675010",6.11,"A"
"USGS","02086849",2018-04-26,34.9,"A","USGS","0208675010",5.66,"A"
"USGS","02086849",2018-04-27,138,"A","USGS","0208675010",16.9,"A"
"USGS","02086849",2018-04-28,39.5,"A","USGS","0208675010",2.86,"A"
"USGS","02086849",2018-04-29,27.5,"A","USGS","0208675010",1.51,"A"
"USGS","02086849",2018-04-30,24.1,"A","USGS","0208675010",1.21,"A"
"USGS","02086849",2018-05-01,21.9,"A","USGS","0208675010",0.99,"A"
"USGS","02086849",2018-05-02,22.3,"A","USGS","0208675010",0.87,"A"
"USGS","02086849",2018-05-03,21.3,"A","USGS","0208675010",0.76,"A"
"USGS","02086849",2018-05-04,24.1,"A","USGS","0208675010",0.8,"A"
"USGS","02086849",2018-05-05,21.6,"A","USGS","0208675010",1.37,"A"
"USGS","02086849",2018-05-06,21.7,"A","USGS","0208675010",2.17,"A"
"USGS","02086849",2018-05-07,20.6,"A","USGS","0208675010",1.34,"A"
"USGS","02086849",2018-05-08,20.1,"A","USGS","0208675010",0.56,"A"
"USGS","02086849",2018-05-09,18.1,"A","USGS","0208675010",0.44,"A"
"USGS","02086849",2018-05-10,20,"A","USGS","0208675010",0.49,"A"
"USGS","02086849",2018-05-11,19.7,"A","USGS","0208675010",0.44,"A"
"USGS","02086849",2018-05-12,19.8,"A","USGS","0208675010",0.41,"A"
"USGS","02086849",2018-05-13,18.3,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2018-05-14,15.1,"A","USGS","0208675010",0.34,"A"
"USGS","02086849",2018-05-15,17.3,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2018-05-16,56.6,"A","USGS","0208675010",38.5,"A"
"USGS","02086849",2018-05-17,117,"A","USGS","0208675010",80.2,"A"
"USGS","02086849",2018-05-18,646,"A","USGS","0208675010",150,"A"
"USGS","02086849",2018-05-19,349,"A","USGS","0208675010",62.6,"A"
"USGS","02086849",2018-05-20,96,"A","USGS","0208675010",7.8,"A"
"USGS","02086849",2018-05-21,58.4,"A","USGS","0208675010",4.4,"A"
"USGS","02086849",2018-05-22,75.4,"A","USGS","0208675010",6.55,"A"
"USGS","02086849",2018-05-23,33.7,"A","USGS","0208675010",2.15,"A"
"USGS","02086849",2018-05-24,26.2,"A","USGS","0208675010",1.54,"A"
"USGS","02086849",2018-05-25,23.7,"A","USGS","0208675010",1.13,"A"
"USGS","02086849",2018-05-26,29.8,"A","USGS","0208675010",6.89,"A"
"USGS","02086849",2018-05-27,48.3,"A","USGS","0208675010",4.45,"A"
"USGS","02086849",2018-05-28,28.3,"A","USGS","0208675010",4.19,"A"
"USGS","02086849",2018-05-29,186,"A","USGS","0208675010",33.7,"A"
"USGS","02086849",2018-05-30,75.1,"A","USGS","0208675010",13.4,"A"
"USGS","02086849",2018-05-31,87.5,"A","USGS","0208675010",8.87,"A"
"USGS","02086849",2018-06-01,32.8,"A","USGS","0208675010",2.71,"A"
"USGS","02086849",2018-06-02,38.3,"A","USGS","0208675010",4.82,"A"
"USGS","02086849",2018-06-03,31.9,"A","USGS","0208675010",2.45,"A"
"USGS","02086849",2018-06-04,23.4,"A","USGS","0208675010",1.47,"A"
"USGS","02086849",2018-06-05,20.5,"A","USGS","0208675010",1.23,"A"
"USGS","02086849",2018-06-06,20.3,"A","USGS","0208675010",2.28,"A"
"USGS","02086849",2018-06-07,26.9,"A","USGS","0208675010",2.09,"A"
"USGS","02086849",2018-06-08,21.7,"A","USGS","0208675010",1.16,"A"
"USGS","02086849",2018-06-09,19.4,"A","USGS","0208675010",1,"A"
"USGS","02086849",2018-06-10,17.3,"A","USGS","0208675010",8.41,"A"
"USGS","02086849",2018-06-11,203,"A","USGS","0208675010",39.6,"A"
"USGS","02086849",2018-06-12,44.4,"A","USGS","0208675010",3.49,"A"
"USGS","02086849",2018-06-13,24.4,"A","USGS","0208675010",1.78,"A"
"USGS","02086849",2018-06-14,20.8,"A","USGS","0208675010",1.32,"A"
"USGS","02086849",2018-06-15,19.1,"A","USGS","0208675010",1.1,"A"
"USGS","02086849",2018-06-16,17.6,"A","USGS","0208675010",0.91,"A"
"USGS","02086849",2018-06-17,15.5,"A","USGS","0208675010",0.83,"A"
"USGS","02086849",2018-06-18,14.7,"A","USGS","0208675010",0.71,"A"
"USGS","02086849",2018-06-19,13.6,"A","USGS","0208675010",0.76,"A"
"USGS","02086849",2018-06-20,15.3,"A","USGS","0208675010",0.6,"A"
"USGS","02086849",2018-06-21,14.8,"A","USGS","0208675010",0.45,"A"
"USGS","02086849",2018-06-22,14.2,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2018-06-23,13.7,"A","USGS","0208675010",0.26,"A"
"USGS","02086849",2018-06-24,14.9,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2018-06-25,16.2,"A","USGS","0208675010",0.55,"A"
"USGS","02086849",2018-06-26,102,"A","USGS","0208675010",24.8,"A"
"USGS","02086849",2018-06-27,41,"A","USGS","0208675010",4.64,"A"
"USGS","02086849",2018-06-28,18.7,"A","USGS","0208675010",1.06,"A"
"USGS","02086849",2018-06-29,18.7,"A","USGS","0208675010",0.59,"A"
"USGS","02086849",2018-06-30,19.7,"A","USGS","0208675010",0.48,"A"
"USGS","02086849",2018-07-01,17.3,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2018-07-02,17.8,"A","USGS","0208675010",0.4,"A"
"USGS","02086849",2018-07-03,18.1,"A","USGS","0208675010",0.32,"A"
"USGS","02086849",2018-07-04,61.5,"A","USGS","0208675010",20.6,"A"
"USGS","02086849",2018-07-05,59.9,"A","USGS","0208675010",9.48,"A"
"USGS","02086849",2018-07-06,41.7,"A","USGS","0208675010",4.04,"A"
"USGS","02086849",2018-07-07,31.7,"A","USGS","0208675010",3.09,"A"
"USGS","02086849",2018-07-08,21.6,"A","USGS","0208675010",0.92,"A"
"USGS","02086849",2018-07-09,19.7,"A","USGS","0208675010",0.57,"A"
"USGS","02086849",2018-07-10,19.6,"A","USGS","0208675010",0.47,"A"
"USGS","02086849",2018-07-11,20.6,"A","USGS","0208675010",0.39,"A"
"USGS","02086849",2018-07-12,19,"A","USGS","0208675010",0.4,"A"
"USGS","02086849",2018-07-13,21,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2018-07-14,20.3,"A","USGS","0208675010",0.29,"A"
"USGS","02086849",2018-07-15,20.8,"A","USGS","0208675010",0.26,"A"
"USGS","02086849",2018-07-16,18.9,"A","USGS","0208675010",0.31,"A"
"USGS","02086849",2018-07-17,22.3,"A","USGS","0208675010",0.41,"A"
"USGS","02086849",2018-07-18,20.9,"A","USGS","0208675010",0.28,"A"
"USGS","02086849",2018-07-19,18.6,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2018-07-20,21.5,"A","USGS","0208675010",0.24,"A"
"USGS","02086849",2018-07-21,20,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2018-07-22,44.6,"A","USGS","0208675010",6.5,"A"
"USGS","02086849",2018-07-23,51.1,"A","USGS","0208675010",7.92,"A"
"USGS","02086849",2018-07-24,31.4,"A","USGS","0208675010",2.31,"A"
"USGS","02086849",2018-07-25,50.6,"A","USGS","0208675010",0.83,"A"
"USGS","02086849",2018-07-26,27.5,"A","USGS","0208675010",0.45,"A"
"USGS","02086849",2018-07-27,22.6,"A","USGS","0208675010",0.34,"A"
"USGS","02086849",2018-07-28,20.7,"A","USGS","0208675010",0.29,"A"
"USGS","02086849",2018-07-29,106,"A","USGS","0208675010",50.6,"A"
"USGS","02086849",2018-07-30,108,"A","USGS","0208675010",19,"A"
"USGS","02086849",2018-07-31,45.9,"A","USGS","0208675010",5.77,"A"
"USGS","02086849",2018-08-01,34.2,"A","USGS","0208675010",3.38,"A"
"USGS","02086849",2018-08-02,303,"A","USGS","0208675010",87.6,"A"
"USGS","02086849",2018-08-03,212,"A","USGS","0208675010",35.2,"A"
"USGS","02086849",2018-08-04,86.6,"A","USGS","0208675010",6.37,"A"
"USGS","02086849",2018-08-05,35.9,"A","USGS","0208675010",1.41,"A"
"USGS","02086849",2018-08-06,26.9,"A","USGS","0208675010",0.88,"A"
"USGS","02086849",2018-08-07,25,"A","USGS","0208675010",1.8,"A"
"USGS","02086849",2018-08-08,72.6,"A","USGS","0208675010",14,"A"
"USGS","02086849",2018-08-09,49.8,"A","USGS","0208675010",4.35,"A"
"USGS","02086849",2018-08-10,27.1,"A","USGS","0208675010",0.89,"A"
"USGS","02086849",2018-08-11,24.2,"A","USGS","0208675010",0.88,"A"
"USGS","02086849",2018-08-12,28.8,"A","USGS","0208675010",1.4,"A"
"USGS","02086849",2018-08-13,79.6,"A","USGS","0208675010",8.84,"A"
"USGS","02086849",2018-08-14,32.4,"A","USGS","0208675010",1.33,"A"
"USGS","02086849",2018-08-15,24.9,"A","USGS","0208675010",0.59,"A"
"USGS","02086849",2018-08-16,22.7,"A","USGS","0208675010",0.48,"A"
"USGS","02086849",2018-08-17,21.5,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2018-08-18,23.4,"A","USGS","0208675010",2.41,"A"
"USGS","02086849",2018-08-19,42.5,"A","USGS","0208675010",14.4,"A"
"USGS","02086849",2018-08-20,214,"A","USGS","0208675010",38.9,"A"
"USGS","02086849",2018-08-21,23.1,"A","USGS","0208675010",1.34,"A"
"USGS","02086849",2018-08-22,16.3,"A","USGS","0208675010",0.71,"A"
"USGS","02086849",2018-08-23,13.6,"A","USGS","0208675010",0.58,"A"
"USGS","02086849",2018-08-24,11.7,"A","USGS","0208675010",0.46,"A"
"USGS","02086849",2018-08-25,12.3,"A","USGS","0208675010",0.47,"A"
"USGS","02086849",2018-08-26,10.9,"A","USGS","0208675010",0.4,"A"
"USGS","02086849",2018-08-27,55,"A","USGS","0208675010",1.79,"A"
"USGS","02086849",2018-08-28,20.4,"A","USGS","0208675010",0.44,"A"
"USGS","02086849",2018-08-29,11.2,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2018-08-30,11.2,"A","USGS","0208675010",0.52,"A"
"USGS","02086849",2018-08-31,21.7,"A","USGS","0208675010",2.43,"A"
"USGS","02086849",2018-09-01,15.1,"A","USGS","0208675010",1.59,"A"
"USGS","02086849",2018-09-02,14.5,"A","USGS","0208675010",1.33,"A"
"USGS","02086849",2018-09-03,11.5,"A","USGS","0208675010",1.03,"A"
"USGS","02086849",2018-09-04,9.27,"A","USGS","0208675010",1.17,"A"
"USGS","02086849",2018-09-05,9.93,"A","USGS","0208675010",0.94,"A"
"USGS","02086849",2018-09-06,11.7,"A","USGS","0208675010",1,"A"
"USGS","02086849",2018-09-07,12.8,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2018-09-08,30.9,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2018-09-09,25.1,"A","USGS","0208675010",4.66,"A"
"USGS","02086849",2018-09-10,13.3,"A","USGS","0208675010",11.6,"A"
"USGS","02086849",2018-09-11,58.8,"A","USGS","0208675010",11.4,"A"
"USGS","02086849",2018-09-12,17,"A","USGS","0208675010",2.19,"A"
"USGS","02086849",2018-09-13,14,"A","USGS","0208675010",1.41,"A"
"USGS","02086849",2018-09-14,105,"A","USGS","0208675010",11.9,"A"
"USGS","02086849",2018-09-15,201,"A","USGS","0208675010",34.8,"A"
"USGS","02086849",2018-09-16,195,"A","USGS","0208675010",64.1,"A"
"USGS","02086849",2018-09-17,1740,"A e","USGS","0208675010",781,"A e"
"USGS","02086849",2018-09-18,93.5,"A e","USGS","0208675010",83.2,"A e"
"USGS","02086849",2018-09-19,32.6,"A e","USGS","0208675010",4.2,"A e"
"USGS","02086849",2018-09-20,32.7,"A e","USGS","0208675010",2.08,"A e"
"USGS","02086849",2018-09-21,33,"A e","USGS","0208675010",1.62,"A e"
"USGS","02086849",2018-09-22,33.4,"A e","USGS","0208675010",1.25,"A e"
"USGS","02086849",2018-09-23,33.7,"A e","USGS","0208675010",1.13,"A e"
"USGS","02086849",2018-09-24,33.6,"A e","USGS","0208675010",1.13,"A e"
"USGS","02086849",2018-09-25,33.2,"A e","USGS","0208675010",1.16,"A e"
"USGS","02086849",2018-09-26,32.6,"A e","USGS","0208675010",1.07,"A e"
"USGS","02086849",2018-09-27,32.4,"A e","USGS","0208675010",9.99,"A e"
"USGS","02086849",2018-09-28,32.3,"A e","USGS","0208675010",7.39,"A"
"USGS","02086849",2018-09-29,31.9,"A e","USGS","0208675010",1.34,"A"
"USGS","02086849",2018-09-30,31.7,"A e","USGS","0208675010",0.96,"A"
"USGS","02086849",2018-10-01,31.6,"A e","USGS","0208675010",0.82,"A"
"USGS","02086849",2018-10-02,29.4,"A e","USGS","0208675010",0.96,"A"
"USGS","02086849",2018-10-03,24.6,"A e","USGS","0208675010",1.08,"A"
"USGS","02086849",2018-10-04,20.1,"A e","USGS","0208675010",1.09,"A"
"USGS","02086849",2018-10-05,13.4,"A","USGS","0208675010",1.09,"A"
"USGS","02086849",2018-10-06,12,"A","USGS","0208675010",1.13,"A"
"USGS","02086849",2018-10-07,11.7,"A","USGS","0208675010",1.06,"A"
"USGS","02086849",2018-10-08,13.3,"A","USGS","0208675010",1.08,"A"
"USGS","02086849",2018-10-09,9.59,"A","USGS","0208675010",1.16,"A"
"USGS","02086849",2018-10-10,9.96,"A","USGS","0208675010",1.3,"A"
"USGS","02086849",2018-10-11,572,"A","USGS","0208675010",139,"A"
"USGS","02086849",2018-10-12,135,"A","USGS","0208675010",13.1,"A"
"USGS","02086849",2018-10-13,35.7,"A","USGS","0208675010",3.02,"A"
"USGS","02086849",2018-10-14,23.5,"A","USGS","0208675010",1.97,"A"
"USGS","02086849",2018-10-15,19.3,"A","USGS","0208675010",1.61,"A"
"USGS","02086849",2018-10-16,16.4,"A","USGS","0208675010",1.51,"A"
"USGS","02086849",2018-10-17,15,"A","USGS","0208675010",1.38,"A"
"USGS","02086849",2018-10-18,13.5,"A","USGS","0208675010",1.29,"A"
"USGS","02086849",2018-10-19,12,"A","USGS","0208675010",1.21,"A"
"USGS","02086849",2018-10-20,14.9,"A","USGS","0208675010",1.84,"A"
"USGS","02086849",2018-10-21,14.2,"A","USGS","0208675010",1.54,"A"
"USGS","02086849",2018-10-22,12.6,"A","USGS","0208675010",1.29,"A"
"USGS","02086849",2018-10-23,12.7,"A","USGS","0208675010",1.16,"A"
"USGS","02086849",2018-10-24,13.5,"A","USGS","0208675010",1.12,"A"
"USGS","02086849",2018-10-25,13.5,"A","USGS","0208675010",1.1,"A"
"USGS","02086849",2018-10-26,369,"A","USGS","0208675010",146,"A"
"USGS","02086849",2018-10-27,192,"A","USGS","0208675010",24.3,"A"
"USGS","02086849",2018-10-28,61.7,"A","USGS","0208675010",3.29,"A"
"USGS","02086849",2018-10-29,33.6,"A","USGS","0208675010",1.9,"A"
"USGS","02086849",2018-10-30,25.8,"A","USGS","0208675010",1.41,"A"
"USGS","02086849",2018-10-31,22.6,"A","USGS","0208675010",1.31,"A"
"USGS","02086849",2018-11-01,28.1,"A","USGS","0208675010",2.86,"A"
"USGS","02086849",2018-11-02,53.5,"A","USGS","0208675010",3.23,"A"
"USGS","02086849",2018-11-03,48.8,"A","USGS","0208675010",2.87,"A"
"USGS","02086849",2018-11-04,29.8,"A","USGS","0208675010",1.36,"A"
"USGS","02086849",2018-11-05,377,"A","USGS","0208675010",112,"A"
"USGS","02086849",2018-11-06,79.6,"A","USGS","0208675010",7.53,"A"
"USGS","02086849",2018-11-07,51,"A","USGS","0208675010",3.87,"A"
"USGS","02086849",2018-11-08,33.4,"A","USGS","0208675010",2.23,"A"
"USGS","02086849",2018-11-09,60.9,"A","USGS","0208675010",37.5,"A"
"USGS","02086849",2018-11-10,50.8,"A","USGS","0208675010",5.99,"A"
"USGS","02086849",2018-11-11,28.3,"A","USGS","0208675010",2.32,"A"
"USGS","02086849",2018-11-12,451,"A","USGS","0208675010",199,"A"
"USGS","02086849",2018-11-13,1160,"A e","USGS","0208675010",267,"A"
"USGS","02086849",2018-11-14,124,"A e","USGS","0208675010",13.1,"A"
"USGS","02086849",2018-11-15,574,"A e","USGS","0208675010",154,"A"
"USGS","02086849",2018-11-16,151,"A e","USGS","0208675010",15.8,"A"
"USGS","02086849",2018-11-17,74.5,"A e","USGS","0208675010",5.6,"A"
"USGS","02086849",2018-11-18,54.6,"A e","USGS","0208675010",3.78,"A"
"USGS","02086849",2018-11-19,46.2,"A e","USGS","0208675010",2.95,"A"
"USGS","02086849",2018-11-20,39.1,"A e","USGS","0208675010",2.59,"A"
"USGS","02086849",2018-11-21,34.2,"A e","USGS","0208675010",2.03,"A"
"USGS","02086849",2018-11-22,31.4,"A e","USGS","0208675010",1.85,"A"
"USGS","02086849",2018-11-23,30.7,"A e","USGS","0208675010",1.71,"A"
"USGS","02086849",2018-11-24,584,"A e","USGS","0208675010",102,"A"
"USGS","02086849",2018-11-25,121,"A e","USGS","0208675010",9.92,"A"
